,Stamp,Activity_ID,User_ID,Hits,Misses,Max_Hits,GamePlayTime,Scores,Translanguage_Level_1,Translanguage_Level_2,Words,Course_ID,Usefulness
3,2021-11-25 13:02:59,fairytales-3littlepigs-cartoon-1,69,1,0,1,266.7302925150607,84.52471212904959,1,1,['mom'],69_2,19.19743790909995
4,2021-11-27 05:49:07,cristmas-colors-game-1,69,6,3,6,272.61566181975314,74.88653486326679,1,2,"['green', 'white', 'blue', 'blue', 'white', 'blue']",69_2,24.98034426856963
5,2021-11-27 22:28:30,colors-yasmin-game-3,69,8,9,8,277.0537296243082,12.396133401630596,1,3,"['red', 'orange', 'orange', 'brown', 'purple', 'star', 'red', 'black']",69_2,62.47458514555135
6,2021-12-02 20:01:55,fruits-yasmin-flashcards-3,69,7,4,7,273.6673252286561,73.43463402152426,1,3,"['kiwi', 'tangerine', '', 'grapes', 'strawberry', 'dragonfruit', 'passionfruit']",69_2,25.851484773615148
7,2021-12-06 02:57:01,values-all-book-26,69,1,0,1,266.16923340987967,84.53227599695234,1,1,['scared'],69_2,19.1928995883583
8,2021-12-07 11:57:02,feelings-all-videoclip-1,69,0,1,1,270.57546917857917,4.472445103871832,2,3,[],69_2,67.2287981242066
9,2021-12-12 09:16:32,science-wendy-puzzle-2,69,8,2,8,267.9606778367589,84.75074474846775,1,1,"['six', 'three', 'six', 'one', 'three', 'five', 'seven', 'three']",69_2,19.06181833744905
0,2021-12-15 10:25:34,celebrations-all-videoclip-1,69,1,0,1,277.358102217332,84.37842597604626,1,1,['birthday'],69_3,16.340276521889884
1,2021-12-17 02:10:23,fairtytales-all-puzzle-2,69,8,5,8,264.79444613601476,72.87144420334873,1,3,"['four', 'two', 'two', 'eight', 'six', 'two', 'four', 'six']",69_3,23.2444655855084
2,2021-12-21 13:44:38,mycountry-wendy-puzzle-1,69,8,6,8,261.0865289454141,69.01096934318063,1,3,"['four', 'four', 'five', 'six', 'four', 'two', 'six', 'three']",69_3,25.560750501609256
3,2021-12-21 23:09:51,colors-poiki-game-3,69,8,5,8,271.27486976149225,72.62286812823172,1,3,"['white', 'circle', 'blue', 'circle', 'blue', 'black', 'star', 'blue']",69_3,23.393611230578607
4,2021-12-25 23:44:16,professions-all-puzzle-1,69,9,8,10,269.09481937883317,60.60703825467785,1,3,"['seven', 'two', 'seven', 'nine', 'three', 'six', 'eight', 'four', 'eight']",69_3,30.60310915471093
5,2021-12-26 18:57:43,pets-yasmin-flashcards-2,69,6,4,6,266.42647239763636,69.75994038173508,1,3,"['parakeet', 'parrot', 'fish', 'bunny', 'iguana', 'cat']",69_3,25.111367878476592
6,2021-12-27 07:57:24,easter-colors-game-3,69,8,4,8,275.41693418074044,76.46083851609546,1,2,"['orange', 'blue', 'beige', 'red', 'beige', 'gray', 'blue', 'orange']",69_3,21.09082899786036
7,2021-12-28 15:06:22,values-all-book-28,69,1,0,1,264.07829520088825,84.56032450975084,1,1,['poo'],69_3,16.231137401667134
8,2022-01-01 04:57:30,colors-kevin-game-2,69,5,5,6,267.90539177064977,51.04430472089119,1,3,"['red', 'black', 'white', 'green', 'red']",69_3,36.340749274982926
9,2022-01-04 05:59:36,values-all-book-22,69,1,0,1,268.5151888869371,84.50054327810139,1,1,['happy'],69_3,16.267006140656804
0,2022-01-06 08:37:16,colors-wendy-game-2,69,8,5,8,268.61343892543744,72.72568256194113,1,3,"['brown', 'crescent', 'blue', 'blue', 'white', 'circle', 'gray', 'green']",69_4,22.813081470668457
1,2022-01-07 03:46:51,garden-yasmin-flashcards-1,69,6,5,6,275.27609571437165,64.12954218141061,1,3,"['snail', 'bee', 'butterfly', 'ladybug', 'ant', 'frog']",69_4,27.970765698986764
2,2022-01-11 18:42:26,farm-kevin-game-1,69,7,5,8,266.0235855124189,62.8247587285979,1,3,"['blue', 'red', 'green', 'white', 'black', 'red', 'yellow']",69_4,28.753635770674396
3,2022-01-15 14:44:07,values-all-book-30,69,1,0,1,264.35791004832754,84.55658647976635,1,1,['nap'],69_4,15.71453911997332
4,2022-01-19 01:09:38,mycountry-wendy-videoclip-1,69,1,0,1,269.2290966278201,84.49083129580761,1,1,['sky'],69_4,15.753992230348567
5,2022-01-23 02:47:03,vehicles-all-puzzle-1,69,10,5,10,265.42642862616617,78.3639048789407,1,2,"['seven', 'nine', 'seven', 'six', 'ten', 'ten', 'four', 'three', 'two', 'two']",69_4,19.43014808046871
6,2022-01-26 23:46:01,cristmas-colors-game-2,69,7,1,8,277.4678544243025,78.37970161924133,1,1,"['white', 'blue', 'green', 'orange', 'black', 'red', 'brown']",69_4,19.420670036288335
7,2022-01-27 13:20:05,easter-colors-game-2,69,8,5,8,280.46771435807995,72.25993935260105,1,3,"['yellow', 'green', 'yellow', 'green', 'red', 'white', 'green', 'purple']",69_4,23.0925273962725
8,2022-01-31 10:12:54,values-all-book-23,69,1,0,1,268.264137767858,84.50395244238453,1,1,['sad'],69_4,15.746119542402415
9,2022-02-04 14:56:11,colors-kevin-game-3,69,6,4,8,273.0731289551915,56.55282526348064,1,2,"['white', 'yellow', 'white', 'brown', 'orange', 'yellow']",69_4,32.51679584974475
0,2021-09-20 12:13:24,vegetables-yasmin-flashcards-3,70,7,6,7,330.7704087490889,61.981573917548005,1,3,"['corn', 'onion', 'mushroom', 'corn', 'chayote', 'lettuce', 'mushroom']",70_0,29.794596730355558
1,2021-09-22 22:11:17,values-all-book-12,70,1,0,1,332.74471511484643,83.52356040881556,1,1,['blue'],70_0,16.869404835595024
2,2021-09-26 08:39:13,values-all-book-10,70,1,0,1,329.6891333882728,83.57476706376671,1,1,['blanket'],70_0,16.838680842624328
3,2021-09-26 20:44:45,farm-poiki-videoclip-2,70,1,0,1,325.56020847137785,83.64321077744717,1,1,['name'],70_0,16.797614614416055
4,2021-09-30 16:33:27,easter-colors-game-1,70,6,4,6,331.8336431624277,67.335111889032,1,3,"['white', 'yellow', 'red', 'red', 'yellow', 'green']",70_0,26.582473947465154
5,2021-10-02 00:07:00,values-all-book-4,70,1,0,1,326.4455178724076,83.62860796615509,1,1,['angry'],70_0,16.806376301191303
6,2021-10-05 22:25:20,farm-yasmin-flashcards-3,70,5,5,7,336.1350815980925,43.456392152626755,1,3,"['ewe', 'cow', 'bird', 'piglet', 'piglet']",70_0,40.909705789308305
7,2021-10-09 02:44:58,values-all-book-33,70,1,0,1,330.86163044982885,83.55517374748423,1,1,['help'],70_0,16.850436832393818
8,2021-10-11 15:55:49,farm-poiki-demovideo-4,70,1,0,1,322.99946093630695,83.68522600199752,1,1,['carrot'],70_0,16.772405479685844
9,2021-10-14 08:20:30,beach-yasmin-puzzle-1,70,3,2,4,333.3165719384276,51.02784905301803,1,2,"['one', 'one', 'four']",70_0,36.36683164907354
0,2021-10-14 17:24:06,values-all-book-31,70,1,0,1,333.10948312432976,83.51741591837926,1,1,['lego'],70_1,18.416944329135205
1,2021-10-14 22:24:06,polar-yasmin-flashcards-3,70,5,3,7,329.7226836794617,52.88503528921428,1,2,"['polar-bear', 'narval', 'polar-bear', 'seagull', 'seagull']",70_1,36.79637270663419
2,2021-10-15 00:16:19,jungle-wendy-puzzle-2,70,4,3,6,327.39871223716267,46.182950517375794,1,2,"['six', 'four', 'three', 'five']",70_1,40.81762356973728
3,2021-10-18 21:25:40,values-all-book-29,70,1,0,1,325.35639618710775,83.64656696091545,1,1,['delicious'],70_1,18.33945370361349
4,2021-10-19 14:08:14,easter-colors-game-2,70,8,4,8,335.45145170253244,73.83671873549213,1,2,"['black', 'brown', 'blue', 'red', 'purple', 'green', 'green', 'blue']",70_1,24.225362638867484
5,2021-10-20 04:58:27,cristmas-colors-game-3,70,4,2,8,326.8554890182447,42.24408851532118,1,1,"['purple', 'orange', 'black', 'green']",70_1,43.180940770970054
6,2021-10-22 03:16:20,pets-yasmin-flashcards-1,70,5,3,5,336.024743228128,68.5548328250188,1,3,"['cat', 'bunny', 'fish', 'kitten', 'fish']",70_1,27.394494185151473
7,2021-10-27 00:41:23,values-all-book-23,70,1,0,1,328.9755065066119,83.58665825976,1,1,['happy'],70_1,18.375398924306758
8,2021-10-31 11:05:30,vegetables-yasmin-flashcards-1,70,5,3,5,328.75981146690924,68.82803707389716,1,3,"['corn', 'chili', 'onion', 'corn', 'lettuce']",70_1,27.230571635824457
9,2021-11-02 00:46:38,travel-yasmin-book-1,70,1,0,1,332.19254290656585,83.53284890055691,1,1,['missing'],70_1,18.40768453982861
0,2021-11-06 03:14:42,values-all-book-24,70,1,0,1,325.3539178727225,83.6466077584647,1,1,['angry'],70_2,16.52692469816229
1,2021-11-06 13:32:40,pets-yasmin-flashcards-2,70,4,4,6,329.7705138378292,40.75302962558535,1,3,"['tortoise', 'birdie', 'bunny', 'birdie']",70_2,42.2630715778899
2,2021-11-08 12:40:50,cristmas-colors-game-2,70,8,5,8,323.2692876263202,70.41091552790846,1,3,"['blue', 'orange', 'green', 'orange', 'red', 'yellow', 'brown', 'red']",70_2,24.468340036496034
3,2021-11-11 10:16:29,amazonjungle-yasmin-flashcards-2,70,8,6,9,335.51937125172424,60.207734887175704,1,3,"['monkey', 'fugu', 'crocodile', 'heron', 'golden-lion-tamarin', 'maned-wolf', 'golden-lion-tamarin', 'sloth']",70_2,30.590248420935687
4,2021-11-16 08:43:02,mycountry-yasmin-videoclip-2,70,1,0,1,331.8469163472833,83.53865508706409,1,1,['spider'],70_2,16.591696301002656
5,2021-11-16 14:39:14,forestanimals-kevin-1,70,1,0,1,332.06908708727445,83.53492353087259,1,1,['bee'],70_2,16.593935234717556
6,2021-11-18 16:14:11,values-all-book-15,70,1,0,1,330.26151815604885,83.56521076944921,1,1,['goodbye'],70_2,16.575762891571582
7,2021-11-23 06:40:52,values-all-book-6,70,1,0,1,327.19107733434885,83.61627951177891,1,1,['afraid'],70_2,16.54512164617376
8,2021-11-23 10:05:06,values-all-book-3,70,1,0,1,334.4429938155284,83.49489573614103,1,1,['sad'],70_2,16.61795191155649
9,2021-11-26 10:04:03,mycountry-poiki-puzzle-1,70,5,3,6,331.23976760943486,59.35951373453226,1,2,"['six', 'six', 'two', 'five', 'four']",70_2,31.09918111252175
0,2021-11-28 10:05:12,farm-poiki-videoclip-1,70,0,1,1,332.9437141191491,3.5202091196795724,2,3,[],70_3,66.87283292203195
1,2021-12-01 05:24:39,values-all-book-16,70,1,0,1,324.9001059398321,83.65407308737323,1,1,['thanks'],70_3,18.792514541415745
2,2021-12-04 17:54:09,fruits-poiki-1,70,1,0,1,325.7170822495448,83.64062610044637,1,1,['orange'],70_3,18.800582733571865
3,2021-12-06 18:47:46,garden-yasmin-flashcards-1,70,6,3,6,328.34009790593456,72.81136430889302,1,2,"['butterfly', 'mouse', 'ladybug', 'mouse', 'frog', 'frog']",70_3,25.298139808503873
4,2021-12-11 05:56:00,values-all-book-5,70,1,0,1,341.68009419765156,83.3711072220518,1,1,['hungry'],70_3,18.962294060608603
5,2021-12-16 00:42:49,fruits-kevin-identification-1,70,7,5,12,330.2779165827905,45.68263646603717,1,2,"['orange', 'apple', 'grapes', 'tomato', 'grapes', 'tomato', 'apple']",70_3,41.57537651421738
6,2021-12-20 23:00:44,values-all-book-32,70,1,0,1,322.5274240909692,83.69293468560181,1,1,['red'],70_3,18.769197582478597
7,2021-12-21 05:40:30,values-all-book-25,70,1,0,1,328.3359828597685,83.59729277793876,1,1,['hungry'],70_3,18.826582727076428
8,2021-12-25 10:11:08,vegetables-yasmin-flashcards-2,70,5,3,6,323.3276093546423,59.68044714706774,1,2,"['cabbage', 'kale', 'bellpepper', 'mushroom', 'cucumber']",70_3,33.176690105599036
9,2021-12-29 19:40:47,africanjungle-yasmin-flashcards-1,70,7,3,7,330.10373828270843,75.7253492389184,1,2,"['crocodile', 'giraffe', 'hippo', 'elephant', 'hippo', 'hippo', 'rhino']",70_3,23.549748850488648
0,2021-12-30 13:13:12,values-all-book-33,70,1,0,1,322.34886155882515,83.6958477945659,1,1,['help'],70_4,15.348884598205416
1,2022-01-04 06:16:51,vegetables-yasmin-flashcards-3,70,7,2,7,327.05844413853697,80.43072722422608,1,2,"['zucchini', 'eggplant', 'cauliflower', 'zucchini', 'broccoli', 'chili', 'chayote']",70_4,17.307956940409316
2,2022-01-04 21:37:31,farm-yasmin-flashcards-3,70,5,4,7,328.33793325080336,48.37459921507104,1,3,"['cow', 'rooster', 'billygoat', 'duckling', 'goat']",70_4,36.54163374590233
3,2022-01-05 22:35:38,vegetables-wendy-identification-1,70,10,10,12,328.087134243013,52.47570299760293,1,3,"['green-onion', 'broccoli', 'cauliflower', 'leek', 'spinach', 'red-onions', 'cassava', 'mushroom', 'okra', 'portobello']",70_4,34.0809714763832
4,2022-01-10 17:21:02,numbers-fruits-video-1,70,1,0,1,323.95035447978717,83.66966303204879,1,1,['five'],70_4,15.364595455715687
5,2022-01-14 21:08:03,values-all-book-22,70,1,0,1,322.74777959476893,83.68933753296999,1,1,['sad'],70_4,15.352790755162967
6,2022-01-17 18:24:35,farm-poiki-demovideo-3,70,1,0,1,330.9229154926643,83.55414771502018,1,1,['onion'],70_4,15.433904645932852
7,2022-01-19 05:02:18,values-all-book-13,70,1,0,1,330.1454850452726,83.56714934884532,1,1,['help'],70_4,15.426103665637768
8,2022-01-20 11:27:21,africanjungle-yasmin-flashcards-2,70,8,3,8,335.4584516991515,77.83638269082066,1,2,"['buffalo', 'zebra', 'flamingo', 'buffalo', 'buffalo', 'rhino', 'flamingo', 'elephant']",70_4,18.864563660452568
9,2022-01-22 11:55:31,values-all-book-4,70,1,0,1,331.3727623219785,83.54661057520514,1,1,['angry'],70_4,15.438426929821878
0,2021-09-16 19:05:35,pirates-all-puzzle-2 ,71,8,4,8,278.5734826606969,76.33571190092724,1,2,"['seven', 'five', 'seven', 'five', 'two', 'eight', 'seven', 'four']",71_0,21.80001636557725
1,2021-09-19 23:32:00,colors-kevin-game-4,71,7,4,8,283.71744273100865,66.12874845636523,1,2,"['brown', 'beige', 'white', 'purple', 'white', 'orange', 'blue']",71_0,27.924194432314454
2,2021-09-20 05:47:52,values-all-book-29,71,1,0,1,275.84463753564773,84.39960698286227,1,1,['disgusting'],71_0,16.96167931641623
3,2021-09-24 02:44:11,vegetables-yasmin-flashcards-2,71,6,3,6,276.5721110124845,74.75188929464439,1,2,"['broccoli', 'pumpkin', 'peas', 'kale', 'cauliflower', 'mushroom']",71_0,22.75030992934696
4,2021-09-24 11:13:57,fruits-wendy-identification-1,71,11,5,12,271.5718345156319,75.44566558666025,1,2,"['annona', 'dragonfruit', 'dragonfruit', 'tangerine', 'mango', 'strawberry', 'strawberry', 'melon', 'papaya', 'nashi', 'tangerine']",71_0,22.334044154137437
5,2021-09-24 12:32:17,fruits-yasmin-flashcards-3,71,7,3,7,278.6590514129722,77.82152470521896,1,2,"['pomegranate', 'raspberry', 'guava', 'grapes', 'peach', 'lime', 'red-currant']",71_0,20.908528683002213
6,2021-09-25 22:46:26,vegetables-yasmin-flashcards-3,71,7,2,7,288.3201428635283,82.02631962656997,1,2,"['corn', 'beetroot', 'cauliflower', 'bellpepper', 'leek', 'turnip', 'broccoli']",71_0,18.385651730191608
7,2021-09-29 19:34:36,values-all-book-39,71,1,0,1,278.3452270940364,84.36454867267496,1,1,['delicious'],71_0,16.982714302528617
8,2021-10-03 23:34:13,farm-poiki-videoclip-2,71,1,0,1,279.2874682179931,84.3512563684803,1,1,['name'],71_0,16.990689685045407
9,2021-10-06 12:31:26,values-all-book-33,71,0,1,1,280.178810620172,4.338640752256627,2,3,[],71_0,64.99825905477962
0,2021-10-11 05:11:50,mycountry-wendy-puzzle-1,71,8,6,8,294.52919610377313,67.68140176668528,1,3,"['five', 'six', 'three', 'five', 'eight', 'five', 'one', 'one']",71_1,27.229229964969058
1,2021-10-11 19:01:15,feelings-yasmin-flashcards-2,71,6,2,6,272.1450472438238,80.23575500883732,1,2,"['angry', 'angry', 'annoyed', 'annoyed', 'sad', 'sad']",71_1,19.696618019677835
2,2021-10-13 10:57:45,environment-kevin-identification-1,71,12,4,12,278.24482535754277,84.45747074607061,1,2,"['plastic-fork', 'old-newspapers', 'milk-box', 'paper-box', 'broken-mirror', 'plastic-fork', 'poo', 'toothbrush', 'broken-lightbulb', 'broken-lightbulb', 'fishbone', 'old-newspapers']",71_1,17.163588577337855
3,2021-10-17 03:52:52,instruments-yasmin-flashcards-3,71,6,3,7,278.68718882875163,66.39190361750973,1,2,"['harp', 'flute', 'piano', 'accordion', 'harmonica', 'piano']",71_1,28.002928854474384
4,2021-10-18 18:45:24,farm-poiki-videoclip-1,71,1,0,1,269.88545755977225,84.4818794258141,1,1,['duck'],71_1,17.148943369491764
5,2021-10-19 12:16:28,vegetables-wendy-identification-1,71,11,5,12,280.0300733527765,75.03679458151251,1,2,"['lettuce', 'beetroot', 'eggplant', 'turnip', 'mushroom', 'onion', 'brussels-sprouts', 'corn', 'celery', 'lettuce', 'bellpepper']",71_1,22.81599427607272
6,2021-10-22 09:45:19,values-all-book-27,71,1,0,1,282.9767394373464,84.29877912563467,1,1,['scared'],71_1,17.258803549599424
7,2021-10-22 17:20:32,professions-all-puzzle-1,71,10,3,10,287.4590758842147,83.78938237534346,1,2,"['seven', 'seven', 'four', 'one', 'one', 'six', 'five', 'seven', 'two', 'seven']",71_1,17.564441599774145
8,2021-10-24 14:11:02,values-all-book-30,71,0,1,1,285.70837163063845,4.25947989326665,2,3,[],71_1,65.28238308902023
9,2021-10-25 20:43:38,vegetables-poiki-identification-1,71,12,8,12,285.83934149689134,73.41537783481998,1,3,"['celery', 'cucumber', 'chili', 'chayote', 'carrot', 'zucchini', 'potato', 'carrot', 'onion', 'bellpepper', 'cauliflower', 'eggplant']",71_1,23.788844324088238
0,2021-10-27 12:37:25,fruits-kevin-identification-1,71,12,7,12,281.2885411666175,76.30822199696799,1,3,"['lemon', 'tomato', 'tomato', 'orange', 'kiwi', 'lemon', 'banana', 'apple', 'kiwi', 'lemon', 'kiwi', 'banana']",71_2,18.5841729044001
1,2021-10-29 22:55:24,colors-poiki-game-3,71,8,4,8,278.01323673040065,76.35802431343231,1,2,"['yellow', 'black', 'white', 'blue', 'black', 'circle', 'red', 'red']",71_2,18.554291514521502
2,2021-11-01 15:17:05,values-all-book-31,71,1,0,1,282.16774818026147,84.31034539523158,1,1,['teddybear'],71_2,13.782898865441942
3,2021-11-02 01:29:09,values-all-book-26,71,1,0,1,273.3458552917053,84.43432392044949,1,1,['scared'],71_2,13.708511750311198
4,2021-11-03 15:25:30,feelings-all-videoclip-1,71,1,0,1,284.605979369258,84.27538514118376,1,1,['happy'],71_2,13.803875017870633
5,2021-11-05 13:32:50,vegetables-yasmin-flashcards-1,71,5,3,5,290.37605163328436,70.1723750384543,1,3,"['corn', 'corn', 'chili', 'broccoli', 'eggplant']",71_2,22.265681079508305
6,2021-11-07 14:01:27,mycountry-wendy-videoclip-1,71,1,0,1,289.0681376505382,84.21062612917773,1,1,['star'],71_2,13.842730425074254
7,2021-11-09 23:42:31,forestanimals-kevin-3,71,1,0,1,278.49244984754057,84.36247474533867,1,1,['bear'],71_2,13.751621255377685
8,2021-11-12 02:53:25,fruits-kevin-identification-1,71,12,10,12,274.60559543137896,68.63378919212693,1,3,"['apple', 'apple', 'grapes', 'kiwi', 'grapes', 'banana', 'orange', 'banana', 'grapes', 'banana', 'orange', 'banana']",71_2,23.188832587304734
9,2021-11-12 11:50:58,weather-all-puzzle-1,71,10,5,10,280.47322592551427,77.70678156311483,1,2,"['five', 'eight', 'two', 'eight', 'nine', 'five', 'nine', 'six', 'one', 'eight']",71_2,17.74503716471199
0,2021-11-13 14:14:46,vegetables-yasmin-identification-1,71,12,8,12,280.26284098710187,73.6920319823733,1,3,"['chili', 'onion', 'potato', 'beetroot', 'onion', 'bellpepper', 'mushroom', 'onion', 'lettuce', 'cauliflower', 'potato', 'cauliflower']",71_3,19.79830530633589
1,2021-11-16 19:38:17,history-all-puzzle-1,71,10,6,10,286.5275885052151,74.2321552820309,1,3,"['five', 'three', 'ten', 'four', 'five', 'two', 'six', 'eight', 'one', 'two']",71_3,19.474231326541325
2,2021-11-20 23:10:09,values-all-book-25,71,1,0,1,278.2087973032999,84.36646958050764,1,1,['food'],71_3,13.393642747455283
3,2021-11-23 12:37:09,forestanimals-kevin-4,71,1,0,1,283.1857526630659,84.29578544926662,1,1,['bee'],71_3,13.436053226199897
4,2021-11-24 06:28:49,values-all-book-38,71,1,0,1,282.2536192527645,84.30911925449699,1,1,['happy'],71_3,13.428052943061672
5,2021-11-24 15:00:52,vegetables-poiki-3,71,1,0,1,286.80434682810744,84.24360627792744,1,1,['pumpkin'],71_3,13.467360729003403
6,2021-11-25 09:48:04,vegetables-yasmin-identification-1,71,12,7,12,276.41880987801136,76.54623022796478,1,3,"['potato', 'corn', 'carrot', 'cassava', 'onion', 'chili', 'carrot', 'broccoli', 'beetroot', 'broccoli', 'beetroot', 'potato']",71_3,18.085786358980997
7,2021-11-27 07:57:48,cristmas-colors-game-1,71,6,3,6,277.7752908518734,74.71055807940367,1,2,"['green', 'green', 'black', 'yellow', 'red', 'green']",71_3,19.187189648117666
8,2021-11-30 03:51:54,values-all-book-32,71,1,0,1,280.48853001651133,84.334247727508,1,1,['green'],71_3,13.412975859255067
9,2021-12-03 11:39:13,fruits-yasmin-identification-1,71,12,6,12,282.1635161122225,78.93168374452401,1,2,"['apple', 'plum', 'blueberries', 'orange', 'grapes', 'strawberry', 'raspberry', 'pear', 'avocado', 'banana', 'blueberries', 'mango']",71_3,16.654514249045462
0,2021-12-06 02:39:18,farm-poiki-videoclip-2,71,1,0,1,275.0504611215994,84.41067515437622,1,1,['farmer'],71_4,14.105045320477164
1,2021-12-08 22:33:58,values-all-book-33,71,1,0,1,286.37394098427217,84.24984733102005,1,1,['help'],71_4,14.201542014490865
2,2021-12-10 16:54:48,fruits-yasmin-flashcards-3,71,7,2,7,279.6499774232582,82.3559231765224,1,2,"['dragonfruit', 'raspberry', 'lemon', 'coconut', 'apricot', 'raspberry', 'avocado']",71_4,15.337896507189459
3,2021-12-14 00:51:44,seanimals-yasmin-video-4,71,1,0,1,276.38252360144855,84.39209251823765,1,1,['whale'],71_4,14.116194902160307
4,2021-12-17 16:09:43,values-all-book-39,71,1,0,1,283.18267142839414,84.2958295975474,1,1,['disgusting'],71_4,14.173952654574459
5,2021-12-19 16:29:44,hygiene-all-puzzle-1,71,10,6,10,282.41584782320075,74.41930311186422,1,3,"['two', 'six', 'three', 'four', 'three', 'ten', 'seven', 'nine', 'seven', 'four']",71_4,20.09986854598436
