,User_ID,Activity_ID,No_of_attempts,Time_taken,Activity_score,Status,Act_Translanguage_Level
2,88,farm-poiki-video-1,4,303.29984943762395,2.19710198425031,Pass,2.3191868811393235
3,88,farm-poiki-video-1,1,328.3602395416795,2.327788027074772,Pass,2.323487454107048
4,88,farm-poiki-video-2,1,324.249822398258,1.9171988473954733,Pass,2.1203431507512605
5,88,farm-poiki-video-2,2,318.03142677273166,2.244598725743887,Pass,2.1824709382475738
6,88,who-all-videoclip-1,3,313.43265974513804,2.382114808560802,Pass,2.282292873404188
7,88,foodsl-roulette-1,2,324.4177438467514,2.4973324192415234,Pass,2.3898126463228557
8,88,lab-wendy-shapes-1,1,327.36137978268954,2.467444321472882,Pass,2.428628483897869
9,88,beach-bingo-1,1,329.0667307633955,2.464399134615154,Pass,2.4465138092565115
0,89,country-wendy-videoclip-1,4,285.81932016559165,2.6221541061431926,Pass,2.811077053071596
1,89,who-wendy-book-2,1,288.06463621966975,2.5698239772540203,Pass,2.690450515162808
2,89,who-wendy-book-2,3,286.00565753490633,2.777996692051446,Pass,2.734223603607127
3,89,farm-poiki-video-2,2,289.0196033336032,2.6949343892385937,Pass,2.71457899642286
4,89,feelings-memory-1,2,280.7169361053153,2.5895767327188466,Pass,2.6520778645708534
5,89,farm-poiki-book-1,2,278.3781760240104,2.5725070677116753,Pass,2.6122924661412643
6,89,farm-poiki-video-1,2,278.3146948780071,2.514349261975122,Pass,2.563320864058193
7,89,country-yasmin-videoclip-1,4,274.0055714661673,2.579006345798114,Pass,2.571163604928153
8,89,farm-poiki-video-1,3,278.6380955222136,2.8377262377162413,Pass,2.7044449213221973
9,89,country-wendy-videoclip-1,1,291.04784664606603,2.408174101960562,Pass,2.5563095116413797
0,90,farm-poiki-video-2,1,274.2137985823142,3.1175787627593374,Pass,2.5587893813796687
1,90,farm-poiki-book-1,1,291.30858801463285,2.6299723170504476,Pass,2.5943808492150584
2,90,newbaby-poiki-hotspot-1,1,296.80229245180504,2.7014347953947047,Pass,2.6479078223048815
3,90,farm-kevin-hotspot-1,2,265.1666736997596,2.650861576835982,Pass,2.6493846995704318
4,90,seanimals-yasmin-hotspot-1,1,281.48535933072264,2.2481859810220968,Pass,2.448785340296264
5,90,country-none-book-1,2,273.7428790345684,2.683308546281922,Pass,2.566046943289093
6,90,foods-poiki-hotspot-1,2,274.43625882819686,2.9063746622419773,Pass,2.736210802765535
7,90,birthday-wendy-simulation-1,2,277.19928062230093,2.4293267419497893,Pass,2.582768772357662
8,90,farm-poiki-identification-1,1,287.7833466231367,2.390861088742497,Pass,2.4868149305500795
9,90,farm-poiki-simulation-1,1,276.2334183967588,2.772948543800436,Pass,2.629881737175258
0,91,lab-kevin-game-1,1,282.87541567622657,0.5655989991435905,Pass,0.7827994995717953
1,91,farm-poiki-video-1,2,276.0537780891371,0.2721584436800464,Pass,0.5274789716259208
2,91,yho-yasmin-tracing-1,2,273.49835449189464,0.5355263453230783,Pass,0.5315026584744995
3,91,shapes-poiki-sequence-1,2,269.5169023058679,0.5216332132898631,Pass,0.5265679358821813
4,91,country-wendy-videoclip-1,2,267.81489686613753,0.457863109980976,Pass,0.49221552293157866
5,91,farm-poiki-video-2,2,269.34767404052485,0.3532512720390574,Pass,0.422733397485318
6,91,lab-wendy-shapes-1,2,264.03539084478416,0.39382189788272415,Pass,0.4082776476840211
7,91,farm-poiki-video-1,2,270.10961884989297,0.5684841485843919,Pass,0.4883808981342065
8,91,farm-poiki-video-2,1,288.45922899874,0.7343764112362271,Pass,0.6113786546852168
9,91,cooking-kevin-simulation-2,3,267.2301234894011,0.4112250022301793,Pass,0.511301828457698
0,92,farm-poiki-video-2,2,271.7540756437657,2.3880289177979592,Pass,2.6940144588989794
1,92,mycountryanimals-yasmin-flashcards-1,1,274.6214805183,2.697009189341501,Pass,2.6955118241202403
2,92,farm-poiki-book-1,1,286.8978192887917,2.4540038634281167,Pass,2.5747578437741785
3,92,cooking-kevin-simulation-2,3,267.9045773410992,2.9325715449260743,Pass,2.7536646943501264
4,92,alphabet-kevin-tracing-1,1,284.6533698281141,2.548339659276956,Pass,2.6510021768135412
5,92,veggies-yasmin-flashcards-1,1,280.6639088533476,2.7827664132211902,Pass,2.7168842950173655
6,92,farm-poiki-video-1,3,261.83361869665987,2.571062583327417,Pass,2.6439734391723912
7,92,who-wendy-book-2,2,274.05023380859865,2.4751258452391234,Pass,2.5595496422057575
8,92,feelings-memory-1,2,269.9455454604054,2.918302227090254,Pass,2.7389259346480057
9,92,who-wendy-book-2,3,261.9666332509494,2.5317739453356336,Pass,2.6353499399918197
0,93,who-wendy-demovideo-1,2,299.1749561888245,1.453670715292539,Pass,1.2268353576462694
1,93,feelings-memory-1,2,289.18867414714884,1.3248788062834396,Pass,1.2758570819648545
2,93,farm-wendy-simulation-2,3,290.47091043974905,1.566962660405756,Pass,1.4214098711853054
3,93,who-wendy-book-2,1,298.4218014265862,1.5366778044664253,Pass,1.4790438378258655
4,93,shopping-roulette-1,2,288.2923897590138,1.299317185273952,Pass,1.3891805115499087
5,93,farm-poiki-video-1,2,302.5558715212626,1.27677419319958,Pass,1.3329773523747444
6,93,who-wendy-book-2,2,290.0016711938842,1.646081420464139,Pass,1.4895293864194417
7,93,desertanimals-memory-1,2,294.3612951262084,1.6303101249171854,Pass,1.5599197556683135
8,93,farm-poiki-book-1,3,279.45060166356416,1.4030789170322706,Pass,1.481499336350292
9,93,farm-poiki-identification-1,4,284.39471873803916,1.6895160513258733,Pass,1.5855076938380828
0,94,foods-poiki-hotspot-1,3,278.35875953257363,2.9576983825509062,Pass,2.978849191275453
1,94,home-kevin-book-1,3,272.59894855254225,2.859147926953084,Pass,2.918998559114269
2,94,farm-poiki-identification-1,2,288.65924245228183,2.3953091425664907,Pass,2.6571538508403796
3,94,birthday-wendy-simulation-1,3,277.7020277672542,2.803818954653467,Pass,2.7304864027469233
4,94,farm-poiki-video-2,4,281.02900152004685,2.549683253820075,Pass,2.6400848282834994
5,94,seanimals-yasmin-hotspot-1,1,287.2685016500098,2.7751689657932896,Pass,2.7076268970383945
6,94,farm-poiki-simulation-1,4,284.10034743216806,2.8249408220642547,Pass,2.766283859551325
7,94,newbaby-poiki-hotspot-1,4,282.1678251383745,2.8328892316353294,Pass,2.799586545593327
8,94,farm-kevin-hotspot-1,2,297.618878339919,2.7549401780373084,Pass,2.7772633618153177
9,94,farm-poiki-book-1,1,291.11562196021197,2.6031804505554605,Pass,2.690221906185389
0,95,newbaby-poiki-hotspot-1,2,351.26750160706183,0.5193386199150544,Pass,0.7596693099575271
1,95,birthday-wendy-simulation-1,1,357.0190527910117,0.5127199727766178,Pass,0.6361946413670725
2,95,farm-poiki-video-2,3,340.5488435956031,0.0885134319588276,Pass,0.3623540366629501
3,95,country-wendy-videoclip-1,1,356.86859694780156,0.4015893250898356,Pass,0.3819716808763928
4,95,country-none-book-4,3,343.82081176145323,0.06702963370433124,Pass,0.22450065729036203
5,95,lab-wendy-puzzle-1,3,338.568967255723,0.3964159017521623,Pass,0.31045827952126215
6,95,insects-roulette-1,4,339.66159023449694,0.10694536893388795,Pass,0.20870182422757505
7,95,country-none-book-1,4,334.8911870734594,0.2283585276691958,Pass,0.21853017594838542
8,95,who-wendy-routine-2,1,354.25321933943036,0.6423916034521413,Pass,0.43046088970026336
9,95,jungle-yasmin-puzzle-1,4,341.6536090248937,0.3424422786696593,Pass,0.38645158418496134
0,96,farm-poiki-identification-1,3,324.56913098947325,2.6060232359961395,Pass,2.8030116179980697
1,96,seanimals-yasmin-hotspot-1,1,331.89572917569944,2.263512361392835,Pass,2.5332619896954522
2,96,home-kevin-book-1,4,309.67444499967354,2.78988482194109,Pass,2.661573405818271
3,96,farm-poiki-video-2,1,321.86817789006716,2.6909347028069486,Pass,2.6762540543126097
4,96,newbaby-poiki-hotspot-1,3,309.66377411122727,2.4663779575175666,Pass,2.5713160059150884
5,96,foods-poiki-hotspot-1,4,299.7646800581551,2.6373435588394103,Pass,2.604329782377249
6,96,birthday-wendy-simulation-1,4,305.07356619984404,2.396504321545165,Pass,2.500417051961207
7,96,farm-kevin-hotspot-1,2,308.032520745919,2.7067744255387636,Pass,2.603595738749985
8,96,farm-poiki-simulation-1,2,328.0583519902524,2.7603693766105266,Pass,2.681982557680256
9,96,farm-poiki-book-1,3,312.8301488159622,2.2276126007955797,Pass,2.4547975792379177
0,97,farm-poiki-book-1,1,258.38336972479243,1.6669073045242686,Pass,1.8334536522621343
1,97,farm-poiki-video-2,1,246.27142202828054,1.5908435679919317,Pass,1.712148610127033
2,97,feelings-memory-1,2,242.3454448221726,1.3428562220628444,Pass,1.5275024160949386
3,97,who-wendy-book-2,1,247.6983053932827,1.5854753941230042,Pass,1.5564889051089714
4,97,farm-poiki-video-1,1,251.49167724662036,1.8674204341491012,Pass,1.7119546696290362
5,97,farm-poiki-video-1,2,242.75493949978556,1.822900251175563,Pass,1.7674274604022995
6,97,fruits-yasmin-flashcards-1,2,242.25925328881783,1.663205342937902,Pass,1.7153164016701008
7,97,yho-yasmin-tracing-1,1,255.14830779003202,1.7499819595492336,Pass,1.732649180609667
8,97,farm-wendy-simulation-2,1,249.1738233313097,1.8193211892520433,Pass,1.7759851849308552
9,97,who-wendy-book-2,2,241.70851500055804,1.729071244521683,Pass,1.752528214726269
0,98,farm-poiki-video-1,2,261.63019348889054,3.0473810027323847,Pass,3.0236905013661923
1,98,yho-yasmin-tracing-1,1,282.28191233008715,2.7278125406354548,Pass,2.8757515210008235
2,98,farm-poiki-video-2,1,271.03771004014214,2.5262282238728617,Pass,2.7009898724368426
3,98,farm-poiki-video-1,2,265.8901842743329,2.46697994373685,Pass,2.583984908086846
4,98,fruits-yasmin-flashcards-1,1,287.1105764456616,2.452817464521728,Pass,2.5184011863042874
5,98,farm-poiki-book-1,1,276.9855409769975,2.3876057769458083,Pass,2.453003481625048
6,98,feelings-memory-1,1,278.7922343435455,2.4579295544645525,Pass,2.4554665180448003
7,98,who-wendy-book-2,1,283.1286311127092,2.737124189049606,Pass,2.596295353547203
8,98,farm-wendy-simulation-2,1,281.2474471898242,2.693095994392742,Pass,2.6446956739699727
9,98,who-wendy-book-2,2,270.3862743986555,2.253969149148837,Pass,2.449332411559405
0,99,shapes-poiki-sequence-1,4,283.5245840038368,2.3639702354401213,Pass,2.1819851177200604
1,99,farm-poiki-video-1,2,297.0408451934064,2.363210377821815,Pass,2.272597747770938
2,99,farm-poiki-video-2,3,290.2969033003639,2.31399766919526,Pass,2.2932977084830988
3,99,country-yasmin-videoclip-1,2,301.7229770802599,2.302400663390999,Pass,2.297849185937049
4,99,farm-wendy-simulation-2,2,296.14039551546136,2.571009177895064,Pass,2.4344291819160566
5,99,insects-roulette-1,1,305.7799129968298,2.661578571376833,Pass,2.548003876646445
6,99,lab-wendy-shapes-1,4,286.6992896284089,2.467052388208344,Pass,2.507528132427394
7,99,alphabet-poiki-tracing-1,3,293.82663060172894,2.64066389251012,Pass,2.574096012468757
8,99,farm-poiki-video-1,1,301.5011054876654,2.4547126251292912,Pass,2.5144043187990244
9,99,lab-kevin-game-1,1,303.3314717820632,2.3871100566979315,Pass,2.450757187748478
0,100,country-none-book-1,1,270.3016207031154,1.229766262983667,Pass,1.1148831314918335
1,100,farm-poiki-video-2,1,286.20900817236776,1.2809300877816412,Pass,1.1979066096367372
2,100,farm-poiki-book-1,1,277.5740674885853,1.5576166433137761,Pass,1.3777616264752566
3,100,foods-memory-1,1,284.37916401593486,1.4765805787755837,Pass,1.4271711026254201
4,100,who-wendy-book-2,1,282.74513574933775,1.456600183174965,Pass,1.4418856429001927
5,100,alphabet-kevin-tracing-1,1,269.62257481565723,1.463251912253647,Pass,1.4525687775769198
6,100,feelings-memory-1,1,281.9474155546927,1.593166236464377,Pass,1.5228675070206483
7,100,who-wendy-book-2,2,278.0581757506876,1.3913882958927888,Pass,1.4571279014567184
8,100,farm-poiki-video-1,2,275.8509556029384,1.6073782880057748,Pass,1.5322530947312467
9,100,cooking-kevin-simulation-2,1,285.3960166502067,1.560996250093244,Pass,1.5466246724122454
0,101,yho-yasmin-tracing-1,1,244.98551184251053,1.731595969828844,Pass,1.865797984914422
1,101,farm-poiki-video-1,2,250.31552247388169,1.3330837413213106,Pass,1.5994408631178663
2,101,farm-poiki-video-1,2,241.21946274699326,1.6345967736379186,Pass,1.6170188183778924
3,101,cooking-kevin-simulation-2,1,258.8351249809098,1.5537050400692074,Pass,1.58536192922355
4,101,lab-kevin-game-1,2,244.2023971223722,1.4783480012545023,Pass,1.531854965239026
5,101,lab-wendy-shapes-1,1,252.03113940294193,1.640256969925129,Pass,1.5860559675820776
6,101,shapes-poiki-sequence-1,2,244.21673300832262,1.2681826805082919,Pass,1.4271193240451847
7,101,farm-poiki-video-2,1,248.41096846258563,1.6267256963020864,Pass,1.5269225101736357
8,101,farm-poiki-video-2,1,249.21608404628452,1.6266814518746155,Pass,1.5768019810241256
9,101,country-none-book-1,1,258.32873297857105,1.3569347204826587,Pass,1.4668683507533922
0,102,mycountryanimals-yasmin-flashcards-1,2,295.15373116610203,1.431840063948667,Pass,1.7159200319743335
1,102,feelings-memory-1,3,287.65035468034495,1.4073773546877173,Pass,1.5616486933310254
2,102,veggies-yasmin-flashcards-1,1,306.8503903518437,1.4568258031504902,Pass,1.509237248240758
3,102,farm-poiki-video-1,2,301.96779071918246,1.2642543666076635,Pass,1.3867458074242107
4,102,farm-poiki-video-1,1,303.15069061854257,1.5442674998711237,Pass,1.465506653647667
5,102,who-wendy-book-2,2,295.0816826537624,1.0164737054051816,Pass,1.2409901795264244
6,102,alphabet-poiki-tracing-1,3,293.0776996807691,1.158428587778612,Pass,1.1997093836525181
7,102,farm-poiki-book-1,2,296.37534473786724,1.3939135633618904,Pass,1.2968114735072043
8,102,farm-poiki-video-2,3,284.15114695060896,1.3863685910958818,Pass,1.341590032301543
9,102,who-wendy-book-2,3,279.0918332676238,1.2380964863232589,Pass,1.289843259312401
0,103,foodsl-roulette-1,1,249.86132468004163,2.902742799089608,Pass,2.9513713995448043
1,103,country-none-book-2,3,229.01283193074136,3.1526827173886787,Pass,3.0520270584667415
2,103,country-yasmin-videoclip-1,2,243.17916054300863,2.6066167895565493,Pass,2.829321924011645
3,103,lab-wendy-puzzle-1,2,238.2406718497762,2.6092389915795993,Pass,2.719280457795622
4,103,newbaby-poiki-hotspot-1,1,253.4524710137523,2.849763809937036,Pass,2.784522133866329
5,103,farm-poiki-video-2,1,255.33190656684286,2.370826217969617,Pass,2.577674175917973
6,103,jungle-yasmin-puzzle-1,1,260.8213127582074,3.0486734981578394,Pass,2.8131738370379065
7,103,who-wendy-routine-2,1,257.12515496214564,2.9852153717645495,Pass,2.8991946044012282
8,103,birthday-wendy-simulation-1,2,247.1491708583741,2.6761623928970972,Pass,2.7876784986491625
9,103,foods-memory-1,1,247.68946114097503,2.9050340944225823,Pass,2.8463562965358724
0,104,alphabet-poiki-tracing-1,4,278.37548191003475,2.698355217169589,Pass,2.849177608584794
1,104,who-wendy-book-2,1,293.10770939470154,2.8139267386738283,Pass,2.831552173629311
2,104,country-yasmin-videoclip-1,4,278.8147095070094,3.1023073420640266,Pass,2.966929757846669
3,104,veggies-yasmin-flashcards-1,2,283.70069472773616,2.7885566481145156,Pass,2.877743202980592
4,104,feelings-memory-1,4,285.1486718704308,3.136522038402179,Pass,3.0071326206913858
5,104,mycountryanimals-yasmin-flashcards-1,3,284.2985501780616,2.788193217993819,Pass,2.8976629193426025
6,104,who-wendy-book-2,4,282.8456881315608,2.3066329652770485,Pass,2.6021479423098253
7,104,farm-poiki-video-1,2,287.34838887733014,2.703745873892524,Pass,2.6529469081011747
8,104,farm-poiki-video-2,3,289.1985099714297,2.4920231301503355,Pass,2.572485019125755
9,104,farm-poiki-book-1,3,280.2077392132459,2.787061616855023,Pass,2.679773317990389
0,105,shapes-poiki-sequence-1,2,240.57653799742369,1.8828916532026732,Pass,1.4414458266013366
1,105,farm-poiki-video-1,2,250.9503643627688,1.6870454310499179,Pass,1.5642456288256272
2,105,country-wendy-videoclip-1,1,251.03071446701108,1.5593004889057798,Pass,1.5617730588657035
3,105,lab-kevin-game-1,1,252.0551078436115,1.6784981518568616,Pass,1.6201356053612825
4,105,country-wendy-videoclip-1,2,239.47002743403803,1.8022754121674052,Pass,1.7112055087643439
5,105,country-yasmin-videoclip-1,2,244.45038466338048,1.5627630988636838,Pass,1.636984303814014
6,105,farm-poiki-video-2,2,239.71867612209334,2.009511063192753,Pass,1.8232476835033835
7,105,lab-wendy-shapes-1,2,247.425521599532,1.75432789344971,Pass,1.7887877884765468
8,105,country-yasmin-videoclip-1,1,259.5215101208807,1.6356615673162793,Pass,1.7122246778964132
9,105,farm-poiki-video-1,1,256.4755073136874,1.7015769880343399,Pass,1.7069008329653765
0,106,yho-yasmin-tracing-1,1,246.40715778972154,2.600375074542363,Pass,2.3001875372711815
1,106,country-none-book-4,1,255.8859237202042,2.3865595231158405,Pass,2.343373530193511
2,106,shapes-poiki-sequence-1,1,250.73121024866361,2.730136519279501,Pass,2.536755024736506
3,106,cooking-kevin-simulation-2,2,248.8817818344412,2.6565847923544808,Pass,2.5966699085454934
4,106,farm-poiki-video-1,1,244.71852474655157,2.821937446135805,Pass,2.709303677340649
5,106,country-none-book-1,2,238.9419560244809,2.793612780329364,Pass,2.7514582288350065
6,106,farm-poiki-video-2,1,251.64219499365248,2.9006617707272175,Pass,2.826059999781112
7,106,lab-wendy-shapes-1,1,255.2035385616673,2.6512496767880616,Pass,2.738654838284587
8,106,lab-kevin-game-1,2,249.22263632844704,2.636827838780471,Pass,2.687741338532529
9,106,farm-poiki-video-1,1,256.98074333399956,2.8968640673192674,Pass,2.792302702925898
0,107,farm-poiki-video-1,2,243.81776528123424,1.8591197044111087,Pass,1.4295598522055544
1,107,lab-wendy-shapes-1,2,251.60690289327573,1.6434941539435037,Pass,1.536527003074529
2,107,shapes-poiki-sequence-1,2,249.005728477358,1.8865982813503097,Pass,1.7115626422124195
3,107,farm-poiki-video-2,2,242.67411763910775,1.5772976710015132,Pass,1.6444301566069663
4,107,farm-wendy-simulation-2,1,252.35131618857415,1.7043453410308538,Pass,1.67438774881891
5,107,insects-roulette-1,3,234.327030466803,1.7976183897389482,Pass,1.736003069278929
6,107,lab-kevin-game-1,2,250.76264896607697,1.4225153904224386,Pass,1.5792592298506838
7,107,alphabet-poiki-tracing-1,1,254.51930717470617,2.047056934794724,Pass,1.8131580823227038
8,107,farm-poiki-video-2,2,239.71922151830358,1.7440794000225832,Pass,1.7786187411726435
9,107,farm-poiki-video-1,1,248.45866122799347,1.6823212050376877,Pass,1.7304699731051656
0,108,farm-poiki-book-1,1,298.0340951139033,0.9195367272319754,Pass,0.9597683636159877
1,108,farm-poiki-video-1,2,295.3399033311111,0.16211556572044036,Pass,0.560941964668214
2,108,farm-wendy-simulation-2,1,305.7701486952029,0.5644826972342032,Pass,0.5627123309512085
3,108,who-wendy-book-2,3,291.3123733126722,0.5389577471447651,Pass,0.5508350390479868
4,108,feelings-memory-1,1,305.50217704414655,0.4607450936577193,Pass,0.5057900663528531
5,108,farm-poiki-video-1,2,301.7813448299805,0.23791377642977285,Pass,0.37185192139131296
6,108,who-wendy-book-2,1,297.60697590888725,0.3555734179686087,Pass,0.36371266967996085
7,108,farm-poiki-video-2,1,296.02043518716573,0.561295605594168,Pass,0.46250413763706444
